PosterID	FigureID	Type	PersonatedMaxIntimacy	PosterName	TalkList	facelist	cvlist	height	threesize	seriesname	description	brithday	hobby	FirstSightDialogue	SeriesID	Live2D	Group	GroupName	IsOpen	BackGround	DialogueX	DialogueY	isPDAS	IsEntry	PartsNum
547	1547	5	0	434677	434678;434679;434680;434681;434682;	0;0;0;0;0;	0;0;0;0;0;	145cm	73/54/77	82775	434527	6/23	434720	434678	7	3	12	0	1	0	-150	0	0	0	0
548	1548	2	99	434573	434606;434607;434608;434609;434610;434611;	1;2;3;4;2;3;	0;0;0;0;0;0;	177cm	96/64/99	434612	434614	2/10	434613	434606	8	0	1146	0	1	107	-150	0	0	0	0
549	1549	6	99	434421	434422;434423;434424;434425;434426;	0;0;0;0;0;	0;0;0;0;0;	165cm	94/63/88	82466	434617	-	82466	434425	11	2	10801	0	1	047	-150	0	0	0	0
550	1550	6	99	434427	434428;434429;434430;434431;434432;	0;0;0;0;0;	0;0;0;0;0;	144cm	69/55/70	82466	434618	-	82466	434428	11	2	10802	0	1	029	-150	0	0	0	0
551	1551	2	99	434638	434639;434640;434641;434642;434643;434787;	1;2;3;4;5;6;	0;0;0;0;0;0;	174cm	88/68/91	434788	434790	11/11	434789	434639	11	0	1147	0	1	005	-150	0	0	0	0
552	1552	5	0	434433	434434;434435;434436;434437;434438;	0;0;0;0;0;	0;0;0;0;0;	157cm	85/59/87	82466	434619	-	82466	434437	7	3	4026	0	1	0	-150	0	0	0	0
553	1553	2	99	434512	434668;434669;434670;434671;434672;434673;	1;2;3;4;5;2;	0;0;0;0;0;0;	156cm	81/60/83	434674	434676	-	434675	434669	7	0	1144	0	1	022	-150	0	0	0	0
554	1554	2	0	434620	434621;434622;434623;434624;434625;	1;1;2;3;4;	0;0;0;0;0;	173cm	88/65/94	434632	434633	10/22	434634	434622	7	0	1061	0	1	001	-150	0	0	0	0
555	1555	2	99	434374	434375;434376;434377;434378;434379;434560;	1;1;1;2;3;4;	0;0;0;0;0;0;	155cm	81/55/79	434561	434562	10/22	434563	434375	8	0	1136	0	1	107	-150	0	0	0	0
556	1556	2	99	434644	434944;434945;434946;434947;434948;	1;2;3;4;5;	0;0;0;0;0;	172cm	94/65/92	434949	434951	7/31	434950	434944	7	0	1148	0	1	033	-150	0	0	0	0
557	1557	4	99	84414	84415;84416;84417;84418;84419;	0;0;0;0;0;	0;0;0;0;0;	167cm	84/64/80	432459	84421	-	84420	84415	7	2	3010	0	1	0	-150	0	0	0	0
558	1558	2	0	83531	83532;83533;83534;83535;83536;83537;	0;0;0;0;0;0;	0;0;0;0;0;0;	162cm	80/66/82	83539	83540	6/28	83538	83532	11	0	1074	0	1	023	-150	0	0	0	0
559	1559	2	99	434650	434651;434652;434653;434654;434655;434722;	1;1;2;2;3;4;	0;0;0;0;0;	172cm	85/60/88	434723	434724	11/23	434725	434651	7	0	1149	0	1	048	-150	0	0	0	0
560	1560	2	0	434751	434998;434999;435000;82927;82928;82929;	1;2;3;4;2;2;	0;0;0;0;0;0;	157cm	83/54/85	82466	434786	-	433759	434998	7	0	1124	0	1	107	-150	0	0	0	0
561	1561	5	0	580322	580327;580328;580329;580330;580331;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580323	580324	??/??	580325	580326	7	3	4062	0	1	0	-150	0	0	0	0
562	1562	5	0	580332	580337;580338;580339;580340;580341;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580333	580334	??/??	580335	580336	7	3	4063	0	1	0	-150	0	0	0	0
564	1564	2	0	434626	434627;434628;434629;434630;434631;	1;1;1;2;2;	0;0;0;0;0;	165cm	90/62/84	434635	434636	4/12	434637	434627	7	0	1007	0	1	022	-150	0	0	0	0
565	1565	1	0	320072	81770;81771;81772;81773;81774;	0;0;0;0;0;	0;0;0;0;0;	166cm	90/58/91	81783	434383	8/17	81784	29011	7	1	101	0	1	0	-150	0	0	0	0
566	1566	2	99	84025	84026;84027;84028;84029;84030;84031;	1;1;1;3;4;2;	0;0;0;0;0;0;	172cm	96/58/98	434612	84033	8/28	84032	84027	7	0	1167	0	1	0	-150	0	0	0	0
567	1567	2	99	434823	434824;434825;434826;434827;434874;434828;	1;3;2;4;5;5;	0;0;0;0;0;0;	158cm	85/60/88	434875	434877	10/28	434876	434824	7	0	1154	0	1	048	-150	0	0	0	0
568	1568	1	0	83226	206167;206167;206167;206167;206167;	1;2;1;3;2;4;	0	145cm	73/54/77	82775	83257	6/23	83258	83230	7	2	12	0	1	0	-150	0	0	0	0
569	1569	1	0	83232	206167;206167;206167;206167;206167;	1;2;1;3;2;5;	0	145cm	72/55/74	432811	83259	11/15	83260	83234	7	2	14	0	1	0	-150	0	0	0	0
570	1570	1	0	83708	83709;83710;83711;83712;83713;	0;0;0;0;0;	0;0;0;0;0;	159cm	86/56/88	81709	83727	12/24	83726	83709	7	2	8	0	1	048	-150	0	0	0	0
571	1571	1	0	434480	434481;434482;434483;434484;434485;	0;0;0;0;0;	0;0;0;0;0;	145cm	73/54/77	82775	434684	6/23	434683	434481	7	2	12	0	1	048	-150	0	0	0	0
572	1572	2	99	434867	434656;434657;434658;434659;434660;434661;	1;2;3;4;5;6;	0;0;0;0;0;	145cm	70/56/72	205028	434869	-	434871	434659	7	0	1150	0	1	020	-150	0	0	0	0
573	1573	2	99	434868	434757;434758;434759;434760;434761;434762;	1;2;3;4;5;6;	0;0;0;0;0;	170cm	90/60/90	205010	434870	12/25	434872	434757	7	0	1152	0	1	048	-150	0	0	0	0
574	1574	1	0	434799	434800;434801;434802;434803;434804;	1;1;2;2;3;	0;0;0;0;0;	149cm	74/56/78	205026	434879	10/18	434878	434800	7	2	6	0	1	048	-150	0	0	0	0
575	1575	1	0	434805	434806;434807;434808;434809;434810;	1;1;2;2;3;	0;0;0;0;0;	147cm	74/55/76	205033	434881	8/18	434880	434806	7	2	3	0	1	048	-150	0	0	0	0
576	1576	1	99	434811	434812;434813;434814;434815;434816;	1;1;2;2;3;	0;0;0;0;0;	148cm	75/57/75	82003	434883	9/9	434882	434812	7	2	7	0	1	048	-150	0	0	0	0
577	1577	1	0	291899	295025;295025;295025;295025;295025;295025;	0;0;0;0;0;0;	0;0;0;0;0;0;	150cm	79/54/77	434529	434615	7/6	434530	434616	7	3	17	0	1	0	-150	0	0	0	0
578	1578	2	99	434518	434519;434520;434521;434522;434523;434780;	1;2;3;4;1;3;	0;0;0;0;0;0;	167cm	93/63/99	434781	434783	2/15	434782	434519	7	0	1145	0	1	048	-150	0	0	0	0
579	1579	2	99	434486	434487;434488;434489;434490;434491;434829;	1;1;2;2;3;4;	0;0;0;0;0;	151cm	-	434830	434832	10/25	434831	434487	7	0	1142	0	1	107	-150	0	0	0	0
580	1580	2	99	434492	434493;434494;434495;434496;434497;434833;	1;2;3;4;5;6;	0;0;0;0;0;	166cm	-	434834	434836	5/2	434835	434493	7	0	1143	0	1	107	-150	0	0	0	0
581	1581	4	99	434409	434410;434411;434412;434413;434414;	1;2;3;4;5;6;	0;0;0;0;0;	156cm	80/64/75	205033	434979	-	434978	434410	7	2	3004	0	1	107	-150	0	0	0	0
585	1585	2	0	434536	434537;434538;434539;434540;434541;	1;2;2;3;3;	0;0;0;0;0;	172cm	95/62/88	205007	434792	10/2	434791	434537	7	0	1006	0	1	107	-150	0	0	0	0
586	1586	5	0	434555	433777;433778;433779;433780;433781;	0;0;0;0;0;	0;0;0;0;0;	150cm	79/54/77	434529	434531	7/6	434530	434556	7	3	17	0	1	0	-150	0	0	0	0
587	1587	1	0	434763	434764;434765;434766;434767;434768;	0;0;0;0;0;	0;0;0;0;0;	156cm	82/54/84 	434305	434302	5/2	434303	434764	7	3	11	0	1	0	-150	0	0	0	0
588	1588	1	0	83000	295025;295025;295025;295025;295025;295025;	0;0;0;0;0;0;	0;0;0;0;0;0;	150cm	79/54/77	434529	434615	7/6	434530	82999	7	3	17	0	1	0	-150	0	0	0	0
589	1589	1	0	434579	434580;434581;434582;434583;434584;	0;0;0;0;0;	0;0;0;0;0;	151cm	73/55/75	434600	434601	1/8	434602	434582	7	2	9	0	1	0	-150	0	0	0	0
590	1590	1	0	434585	434586;434587;434588;434589;434590;	0;0;0;0;0;	0;0;0;0;0;	168cm	92/61/92	434603	434604	3/1	434605	434586	7	2	13	0	1	0	-150	0	0	0	0
591	1591	1	99	83371	206167;206167;206167;206167;206167;	1;2;1;3;2;6;	0	145cm	72/55/74	432811	83373	11/15	83372	83367	7	2	14	0	1	0	-150	0	0	0	0
592	1592	1	0	580132	580116;580117;580118;580119;580120;	0;0;0;0;0;	0;0;0;0;0;	148cm	75/57/75	205026	580134	9/9	580133	580116	7	2	7	0	1	0	-150	0	0	0	0
593	1593	1	0	434662	434663;434664;434665;434666;434667;	1;2;3;4;5;	0;0;0;0;0;	148cm	68/60/72	434742	434744	2/29	434743	434663	7	2	109	0	1	107	-150	0	0	0	0
594	1594	1	0	434837	434838;434839;434840;434841;434842;	1;2;3;4;5;	0;0;0;0;0;	156cm	82/54/84	434843	434845	5/2	434844	434838	7	0	11	0	1	040	-150	0	0	0	0
595	1595	1	0	434854	206167;206167;206167;206167;206167;	1;2;1;3;2;4;	0;0;0;0;0;	163cm	84/59/87	205001	204067	12/7	204068	434940	7	3	12	0	1	0	-150	0	0	0	0
596	1596	1	0	84122	433777;433778;433779;433780;433781;	0;0;0;0;0;	0;0;0;0;0;	150cm	79/54/77	434529	434531	7/6	434530	84123	7	3	17	0	1	0	-150	0	0	0	0
597	1597	1	0	434853	434769;434770;434771;434772;434773;	1;2;3;4;5;	0;0;0;0;0;	145cm	73/54/77	82775	434860	6/23	434859	434769	7	2	12	0	1	040	-150	0	0	0	0
598	1598	1	0	434817	434818;434819;434820;434821;434822;	0;0;0;0;0;	0;0;0;0;0;	159cm	86/56/88	81709	434862	12/24	434861	434818	7	2	8	0	1	040	-150	0	0	0	0
599	1599	2	99	434892	206167;206167;206167;206167;206167;	1;2;1;3;2;4;	0;0;0;0;0;	142cm	72/58/70	205009	434941	1/30	81110	434893	7	2	1008	0	1	0	-150	0	0	0	0
600	1600	2	99	434898	434899;434900;434901;434902;434903;	0;0;0;0;0;	0;0;0;0;0;	163cm	88/53/89	82083	434957	3/9	434958	434899	7	2	1112	0	1	0	-150	0	0	0	0
601	1601	2	99	434904	434905;434906;434907;434908;434909;	1;2;1;3;2;6;	0;0;0;0;0;	163cm	83/51/86	434952	434953	4/6	434954	434905	7	2	1039	0	1	0	-150	0	0	0	0
602	1602	2	0	434690	434691;434692;434693;434694;434695;	1;2;3;4;5;	0;0;0;0;0;	156cm	78/56/73	82408	434746	4/16	434745	434691	7	0	1059	0	1	001	-150	0	0	0	0
603	1603	2	0	434696	434697;434698;434699;434700;434701;	1;2;3;4;6;	0;0;0;0;0;	128cm	61/46/63	82736	434727	-	434726	434697	9	0	1069	0	1	043	-150	0	0	0	0
604	1604	1	0	434910	206167;206167;206167;206167;206167;	1;2;1;3;2;7;	0;0;0;0;0;	166cm	84/59/90	205001	204067	12/10	204068	434943	7	3	18	0	1	0	-150	0	0	0	0
605	1605	2	0	434916	434917;434918;434919;434920;434921;	1;2;1;3;2;8;	0;0;0;0;0;	142cm	72/58/70	205009	434942	1/30	81110	434917	7	2	1008	0	1	0	-150	0	0	0	0
606	1606	2	0	434922	434923;434924;434925;434926;434927;	0;0;0;0;0;	0;0;0;0;0;	163cm	88/53/89	82083	434959	3/9	434958	434923	7	2	1112	0	1	0	-150	0	0	0	0
607	1607	2	0	434928	434929;434930;434931;434932;434933;	1;2;1;3;2;10;	0;0;0;0;0;	163cm	83/51/86	434952	434955	4/6	434956	434929	7	2	1039	0	1	0	-150	0	0	0	0
608	1608	2	99	320383	434934;434935;434936;434937;434938;434939;	0;0;0;0;0;0;	0;0;0;0;0;0;	108cm	-	434960	434962	-	434961	434935	7	2	1155	0	1	026	-150	0	0	0	0
609	1609	1	0	83172	83173;83174;83175;83176;83177;	0;0;0;0;0;	0;0;0;0;0;	162cm	-	205024	83184	-	433615	83173	7	2	2004	0	1	0	-150	0	0	0	0
610	1610	1	99	83190	83191;83192;83193;83194;83195;	1;2;1;3;2;13;	0;0;0;0;0;	166cm	87/63/91	432964	83196	9/19	432963	83191	7	2	15	0	1	0	-150	0	0	0	0
611	1611	2	99	434774	434775;434776;434777;434778;434779;434863;	1;1;2;3;4;6;	0;0;0;0;0;	145cm	79/52/76	434864	434865	5/25	434866	434775	9	0	1153	0	1	022	-150	0	0	0	0
612	1612	2	0	434884	434885;434886;434887;434888;434889;	1;1;2;2;5;	0;0;0;0;0;	162cm	86/62/85	205023	434890	5/15	434891	434885	1	0	1013	0	1	107	-150	0	0	0	0
613	1613	6	99	83037	206167;206167;206167;206167;206167;	1;2;1;3;2;4;	0;0;0;0;0;0;	-	-	82466	83099	-	82466	83040	7	2	10901	0	1	030	-150	0	0	0	0
614	1614	6	99	83043	206167;206167;206167;206167;206167;	1;2;1;3;2;5;	0;0;0;0;0;0;	-	-	82466	83100	-	82466	83044	7	2	10901	0	1	108	-150	0	0	0	0
615	1615	6	99	83049	206167;206167;206167;206167;206167;	1;2;1;3;2;6;	0;0;0;0;0;0;	-	-	82466	83101	-	82466	83052	7	2	10902	0	1	030	-150	0	0	0	0
617	1617	6	99	83061	206167;206167;206167;206167;206167;	1;2;1;3;2;7;	0;0;0;0;0;0;	-	-	82466	83103	-	82466	83062	7	2	10903	0	1	030	-150	0	0	0	0
616	1616	6	99	83055	206167;206167;206167;206167;206167;	1;2;1;3;2;8;	0;0;0;0;0;0;	-	-	82466	83102	-	82466	83059	7	2	10902	0	1	108	-150	0	0	0	0
618	1618	6	99	83067	206167;206167;206167;206167;206167;	1;2;1;3;2;9;	0;0;0;0;0;0;	-	-	82466	83104	-	82466	83069	7	2	10904	0	1	030	-150	0	0	0	0
619	1619	6	99	83073	206167;206167;206167;206167;206167;	1;2;1;3;2;10;	0;0;0;0;0;0;	-	-	82466	83105	-	82466	83076	7	2	10905	0	1	030	-150	0	0	0	0
620	1620	6	0	83079	206167;206167;206167;206167;206167;	1;2;1;3;2;11;	0;0;0;0;0;0;	-	-	82466	83106	-	82466	83080	7	2	10906	0	1	030	-150	0	0	0	0
621	1621	5	0	83085	206167;206167;206167;206167;206167;	1;2;1;3;2;12;	0;0;0;0;0;0;	-	-	82466	82466	-	82466	83107	7	3	4032	0	1	0	-150	0	0	0	0
622	1622	1	0	82947	82948;82949;82950;82951;82952;	0;0;0;0;0;	0;0;0;0;0;	166cm	87/63/91	155108	83036	9/19	83035	82950	7	2	15	0	1	0	-150	0	0	0	0
623	1623	2	99	295025	434846;434847;434848;434849;434850;	1;1;2;3;4;	0;0;0;0;0;	173cm	90/62/90	434723	434852	5/17	434851	434846	7	0	2	0	1	022	-150	0	0	0	0
624	1624	5	0	82953	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0;0;0;0;0;0;	172cm	84/59/96	205001	204067	12/16	204068	82956	7	3	4030	0	1	0	-150	0	0	0	0
625	1625	5	0	83197	206167;206167;206167;206167;206167;	1;2;1;3;2;7;	0	166cm	84/59/90	205001	204067	12/10	204068	83199	7	3	4035	0	1	0	-150	0	0	0	0
626	1626	1	0	82946	82940;82941;82942;82943;82944;82945;	1;1;2;3;4;	0;0;0;0;0;	172cm	89/62/90	81547	83137	4/13	83136	82940	7	2	2	0	1	022	-150	0	0	0	0
627	1627	1	0	82959	82960;82961;82962;82963;82964;	1;2;1;3;2;15;	0;0;0;0;0;0;	147cm	74/55/76	205033	83139	8/18	83138	82960	7	2	3	0	1	0	-150	0	0	0	0
628	1628	1	0	82965	82966;82967;82968;82969;82970;	1;2;1;3;2;16;	0;0;0;0;0;0;	149cm	74/56/78	82044	83141	10/18	83140	82966	7	2	6	0	1	0	-150	0	0	0	0
629	1629	1	0	82971	82972;82973;82974;82975;82976;	1;2;1;3;2;17;	0;0;0;0;0;0;	148cm	75/57/75	205026	83143	9/9	83142	82972	7	2	7	0	1	0	-150	0	0	0	0
630	1630	1	0	82977	82978;82979;82980;82981;82982;	1;2;1;3;2;18;	0;0;0;0;0;0;	145cm	73/54/77	82775	83145	6/23	83144	82978	7	2	12	0	1	0	-150	0	0	0	0
631	1631	1	0	82983	82984;82985;82986;82987;82988;	1;2;1;3;2;19;	0;0;0;0;0;0;	150cm	79/54/77	434529	83147	7/6	83146	82984	7	2	17	0	1	0	-150	0	0	0	0
632	1632	1	0	82989	82990;82991;82992;82993;82994;	1;2;1;3;2;20;	0;0;0;0;0;0;	159cm	86/56/88	81709	83149	12/24	83148	82990	7	2	8	0	1	0	-150	0	0	0	0
633	1633	2	99	82930	434989;434990;434991;434992;434993;434994;	1;2;3;4;5;7;	0;0;0;0;0;0;	155cm	72/58/70	434995	434997	12/31	434996	434990	7	0	1156	0	1	107	-150	0	0	0	0
634	1634	5	0	434793	434794;434795;434796;434797;434798;	1;1;2;2;3;	0;0;0;0;0;	173cm	90/62/90	434723	434724	5/17	295025	434794	7	3	4029	0	1	001	-150	0	0	0	0
635	1635	2	99	206167	206167;206167;206167;206167;206167;	1;2;1;3;2;16;	0;0;0;0;0;	175cm	84/59/99	205001	204067	12/19	204068	206167	7	0	1157	0	1	0	-150	0	0	0	0
637	1637	5	0	83170	206167;206167;206167;206167;206167;	1;2;1;3;2;16;	0;0;0;0;0;	175cm	84/59/99	205001	204067	12/19	204068	83171	7	3	4034	0	1	0	-150	0	0	0	0
638	1638	2	99	83001	83002;83003;83004;83005;83006;83007;	1;2;3;4;5;5;	0;0;0;0;0;	155cm	71/50/68	83008	83010	11/23	83009	83002	7	0	1158	0	1	026	-150	0	0	0	0
639	1639	1	0	82931	82932;82933;82934;82935;82936;82937;	1;2;1;3;2;17;	0;0;0;0;0;	150cm	79/54/77	434529	82939	7/6	82938	82932	7	2	17	0	1	0	-150	0	0	0	0
640	1640	2	99	83365	83356;83357;83358;83359;83360;83361;	1;2;3;4;5;1;	0;0;0;0;0;0;	142cm	73/49/74	83362	83364	3/29	83363	83356	7	0	1161	0	1	022	-150	0	0	0	0
641	1641	1	0	204744	206167;206167;206167;206167;206167;	1;2;1;3;2;4;	0;0;0;0;0;	148cm	75/55/77	83188	205393	4/21	83187	83189	7	1	18	0	1	0	-150	0	0	0	0
642	1642	1	0	83108	83109;83110;83111;83112;83113;83114;	1;2;1;3;2;4;	0;0;0;0;0;	148cm	68/60/72	434742	83151	2/29	434743	83109	7	2	109	0	1	0	-150	0	0	0	0
643	1643	1	0	83115	83116;83117;83118;83119;83120;83121;	1;2;1;3;2;5;	0;0;0;0;0;	148cm	75/55/77	83188	83152	4/21	83187	83116	7	2	18	0	1	0	-150	0	0	0	0
644	1644	1	0	83122	83123;83124;83125;83126;83127;83128;	1;2;1;3;2;6;	0;0;0;0;0;	174cm	88/68/91	434788	83153	11/11	434789	83123	7	2	110	0	1	0	-150	0	0	0	0
645	1645	1	0	204736	82101;82102;82103;82104;82105;82106;	0;0;0;0;0;0;	0;0;0;0;0;	165cm	84/64/90	82108	82109	2/9	82107	82102	7	1	10	0	1	0	-150	0	0	0	0
646	1646	5	0	84101	84102;84103;841014;84105;84106;	0;0;0;0;0;	0	145cm	73/54/77	82466	84108	6/23	84107	84102	7	3	4048	0	1	0	-150	0	0	0	0
647	1647	1	0	83129	206167;206167;206167;206167;206167;	1;2;1;3;2;7;	0;0;0;0;0;	149cm	74/56/78	205026	83135	10/18	81255	83130	7	2	6	0	1	0	-150	0	0	0	0
648	1648	5	0	83019	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	180cm	84/59/104	205001	204067	12/24	204068	83020	7	3	4031	0	1	0	-150	0	0	0	0
649	1649	5	0	83255	206167;206167;206167;206167;206167;	1;2;1;3;2;8;	0	167cm	84/59/91	205001	204067	12/11	204068	83256	7	3	4036	0	1	0	-150	0	0	0	0
650	1650	2	99	83669	83670;83671;83672;83673;83674;83675;	1;1;1;2;5;5;	0;0;0;0;0;0;	166cm	84/58/86	83676	83678	4/1	83677	83671	7	0	1051	0	1	0	-150	0	0	0	0
651	1651	2	0	83204	83205;83206;83207;83208;83209;	1;2;1;3;2;9;	0	145cm	79/52/76	434864	83247	5/25	83246	83205	7	2	1153	0	1	0	-150	0	0	0	0
652	1652	2	0	83210	83211;83212;83213;83214;83215;	1;2;1;3;2;10;	0	161cm	78/65/80	82418	83249	3/8	83248	83211	7	2	1060	0	1	0	-150	0	0	0	0
653	1653	2	0	83216	83217;83218;83219;83220;83221;	1;2;1;3;2;11;	0	145cm	70/56/72	205028	83251	-	83250	83217	7	2	1150	0	1	0	-150	0	0	0	0
654	1654	1	0	83091	83092;83093;83094;83095;83096;83097	0;0;0;0;0;0;	0;0;0;0;0;	150cm	79/54/77	434529	83098	7/6	83097	83094	7	2	17	0	1	0	-150	0	0	0	0
655	1655	1	0	83011	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	151cm	73/55/75	432826	83017	1/8	83018	83015	7	2	9	0	1	0	-150	0	0	0	0
656	1656	4	99	83688	83689;83690;83691;83692;83693;	0;0;0;0;0;	0;0;0;0;0;	141cm	69/52/71	82809	83695	-	83694	83689	7	2	3003	0	1	0	-150	0	0	0	0
658	1658	2	99	84398	84399;84400;84401;84402;84403;	3;5;3;1;4;	0;0;0;0;0;	163cm	82/55/81	205024	84405	11/27	84404	84401	8	0	1014	0	1	023	-150	0	0	0	0
659	1659	5	0	83023	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	180cm	84/59/104	205001	204067	12/24	204068	83024	7	3	4033	0	1	0	-150	0	0	0	0
660	1660	3	99	83860	83861;83862;83863;83864;83865;	0;0;0;0;0;	0;0;0;0;0;	159cm	79/56/81	81785	83867	5/24	83866	83861	7	2	2002	0	1	0	-150	0	0	0	0
661	1661	4	99	83198	83200;83201;83203;83224;83225;	0;0;0;0;0;	0;0;0;0;0;	152cm	74/52/75	83252	83253	-	83254	83203	7	2	3002	0	1	0	-150	0	0	0	0
662	1662	2	99	83025	83026;83027;83028;83029;83030;83031	1;2;3;4;1;2;	0;0;0;0;0;0;	163cm	88/58/93	83032	83034	7/13	83033	83026	7	0	1159	0	1	043	-150	0	0	0	0
663	1663	2	0	83396	206167;206167;206167;206167;206167;	1;2;1;3;2;4;	0	145cm	79/51/77	82609	83480	-	83515	83397	7	2	1064	0	1	0	-150	0	0	0	0
664	1664	2	0	83402	206167;206167;206167;206167;206167;	1;2;1;3;2;5;	0	139cm	76/65/80	82184	83482	8/3	83514	83407	7	2	1052	0	1	0	-150	0	0	0	0
665	1665	2	0	83408	206167;206167;206167;206167;206167;	1;2;1;3;2;6;	0	141cm	73/53/76	81429	83484	8/10	83518	83410	7	2	1026	0	1	0	-150	0	0	0	0
666	1666	2	0	83414	206167;206167;206167;206167;206167;	1;2;1;3;2;7;	0	156cm	76/56/77	81764	83486	5/15	83517	83415	7	2	1037	0	1	0	-150	0	0	0	0
667	1667	2	0	83420	206167;206167;206167;206167;206167;	1;2;1;3;2;8;	0	170cm	92/52/90	81958	83488	6/6	83516	83424	7	2	1042	0	1	0	-150	0	0	0	0
668	1668	2	0	83426	206167;206167;206167;206167;206167;	1;2;1;3;2;9;	0	167cm	87/60/88	81456	83490	4/6	83513	83427	7	2	1029	0	1	0	-150	0	0	0	0
669	1669	2	0	83432	206167;206167;206167;206167;206167;	1;2;1;3;2;10;	0	145cm	79/51/77	82609	83481	-	83515	83436	7	2	1064	0	1	0	-150	0	0	0	0
670	1670	2	0	83438	206167;206167;206167;206167;206167;	1;2;1;3;2;11;	0	139cm	76/65/80	82184	83483	8/3	83514	83442	7	2	1052	0	1	0	-150	0	0	0	0
671	1671	2	0	83444	206167;206167;206167;206167;206167;	1;2;1;3;2;12;	0	141cm	73/53/76	81429	83485	8/10	83519	83449	7	2	1026	0	1	0	-150	0	0	0	0
672	1672	2	0	83450	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	156cm	76/56/77	81764	83487	5/15	83517	83451	7	2	1037	0	1	0	-150	0	0	0	0
673	1673	2	0	83456	206167;206167;206167;206167;206167;	1;2;1;3;2;14;	0	170cm	92/52/90	81958	83489	6/6	83516	83457	7	2	1042	0	1	0	-150	0	0	0	0
674	1674	2	0	83462	206167;206167;206167;206167;206167;	1;2;1;3;2;15;	0	167cm	87/60/88	81456	83491	4/6	83513	83463	7	2	1029	0	1	0	-150	0	0	0	0
675	1675	2	99	83468	206167;206167;206167;206167;206167;	1;2;1;3;2;16;	0	158cm	79/56/81	83520	83522	-	83521	83469	7	2	1162	0	1	0	-150	0	0	0	0
676	1676	2	0	83474	206167;206167;206167;206167;206167;	1;2;1;3;2;17;	0	158cm	79/56/81	83520	83523	-	83521	83475	7	2	1162	0	1	0	-150	0	0	0	0
677	1677	5	0	83394	206167;206167;206167;206167;206167;	1;2;1;3;2;18;	0	150cm	79/54/77	434529	434531	7/6	434530	83395	7	3	4038	0	1	0	-150	0	0	0	0
678	1678	2	99	83679	83680;83681;83682;83683;83684;83685;	0;0;0;0;0;0;	0;0;0;0;0;0;	-	185/131/89	82466	83687	-	83686	83680	7	0	1166	0	1	0	-150	0	0	0	0
679	1679	7	99	83506	83507;83508;83509;83510;83511;	1;1;1;1;1;	1;1;1;1;1;	-	-	82466	83512	-	82466	83510	7	3	1163	0	1	0	-150	0	0	0	0
680	1680	7	99	83499	83500;83501;83502;83503;83504;	1;1;1;1;1;	1;1;1;1;1;	-	-	82466	83505	-	82466	83502	7	3	1164	0	1	0	-150	0	0	0	0
681	1681	7	99	83492	83493;83494;83495;83496;83497;	1;1;1;1;1;	1;1;1;1;1;	-	-	82466	83498	-	82466	83496	7	3	1165	0	1	0	-150	0	0	0	0
682	1682	1	0	83541	83542;83543;83544;83545;83546;	0;0;0;0;0;	0	145cm	72/55/74	432811	83620	11/15	83619	83542	7	2	14	0	1	0	-150	0	0	0	0
684	1684	6	0	83326	83327;83328;83329;83330;83331;83344;	1;2;1;3;2;4;	0	-	-	82466	83382	-	82466	83327	7	2	11001	0	1	0	-150	0	0	0	0
685	1685	6	0	83332	83333;83334;83335;83336;83337;83345;	1;2;1;3;2;5;	0	-	-	82466	83383	-	82466	83333	7	2	11002	0	1	0	-150	0	0	0	0
686	1686	6	0	83338	83339;83340;83341;83342;83343;83346;	1;2;1;3;2;6;	0	-	-	82466	83384	-	82466	83340	7	2	11003	0	1	0	-150	0	0	0	0
687	1687	6	0	83272	206167;206167;206167;206167;206167;	1;2;1;3;2;7;	0	-	-	82466	83385	-	82466	83273	7	2	11004	0	1	0	-150	0	0	0	0
688	1688	6	0	83278	206167;206167;206167;206167;206167;	1;2;1;3;2;8;	0	-	-	82466	83386	-	82466	83283	7	2	11005	0	1	0	-150	0	0	0	0
689	1689	6	0	83284	206167;206167;206167;206167;206167;	1;2;1;3;2;9;	0	-	-	82466	83387	-	82466	83285	7	2	11006	0	1	0	-150	0	0	0	0
690	1690	6	99	83290	206167;206167;206167;206167;206167;	1;2;1;3;2;10;	0	-	-	82466	83388	-	82466	83291	7	2	11007	0	1	0	-150	0	0	0	0
691	1691	6	99	83296	206167;206167;206167;206167;206167;	1;2;1;3;2;11;	0	-	-	82466	83389	-	82466	83297	7	2	11008	0	1	0	-150	0	0	0	0
692	1692	6	99	83302	206167;206167;206167;206167;206167;	1;2;1;3;2;12;	0	-	-	82466	83390	-	82466	83304	7	2	11009	0	1	0	-150	0	0	0	0
693	1693	6	99	83308	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	-	-	82466	83391	-	82466	83309	7	2	11010	0	1	0	-150	0	0	0	0
694	1694	6	99	83314	206167;206167;206167;206167;206167;	1;2;1;3;2;14;	0	-	-	82466	83392	-	82466	83316	7	2	11011	0	1	0	-150	0	0	0	0
