ID	PNGName	DevX	DevY	StorySide	FigueName	FacePosition	FlipOnOtherSide	Scale	BaseScale
30175	Boss/887	0.5	0.6	2	434559	493;879	0	1	1
30176	Boss/038	0.5	0.53	2	434559	486;788.2	0	1	1
30177	Kevin/802	0.5	0.3	2	434559	0;0	0	1	1
30178	Tales/30178	0.5	0.6	2	204584	469;858	0	1.1	1
30179	Tales/30179	0.5	0.6	2	320376	498;874	0	1.2	1
30180	Tales/30180	0.5	0.6	2	320377	493;879	0	1.2	1
30181	Smriti/30181	0.5	0.6	2	205379	518;876	0	1.1	1
30182	Smriti/30182	0.5	0.5	2	205379	446;719	0	1.3	1
30184	Hakase/019	0.5	0.56	2	434559	541.83;841.24	0	1	1
30185	Kevin/802	0.5	0.3	2	204614	0;0	0	1	1
30186	DokiDoki/30186	0.5	0.18	1	434427	486;394	0	1	1
30187	DokiDoki/30187	0.5	0.55	1	434421	519;878	0	1	1
30188	Smriti/30188	0.5	0.57	1	204566	518;870	0	1	1
30189	Smriti/30189	0.5	0.57	1	204566	518;870	0	1	1
30190	Theresa/30190	0.5	0.37	1	204622	512;704	0	0.8	1
30191	Partner/1541	0.5	0.55	1	204644	500;400	0	1.1	1
30192	Partner/1564	0.5	0.53	1	434740	491;794	0	1.1	1
30193	Partner/1554	0.45	0.62	1	434738	446;884	0	1.2	1
30194	Partner/1602	0.5	0.53	1	434737	473;849	0	1	1
30195	Partner/1603	0.5	0.51	1	434739	515;804	0	1	1
30197	Boss4/30197	0.45	0.4	1	434747	499;769	0	0.75	1
30200	Tales/30200	0.45	0.5	1	204620	515;804	0	0.9	1
30204	Tales/30204	0.5	0.53	1	204744	532;825	0	0.9	1
30205	Tales/30205	0.5	0.3	1	434748	515;804	0	0.6	1
30206	Tales/30206	0.5	0.35	1	434749	515;804	0	0.6	1
30211	Partner/1182	0.5	0.53	1	434737	512;854	0	1	1
30212	Partner/1303	0.5	0.5	1	432329	553;778	0	1	1
30213	Partner/1468	0.5	0.53	1	433715	785.1;813.7	0	1	1
30214	Partner/1222	0.5	0.53	1	434741	508;872	0	1	1
30201	Tales/30200	0.45	0.5	1	434784	515;804	0	0.9	1
30202	Boss4/30197	0.45	0.4	1	204584	499;769	0	0.75	1
30203	Tales/30204	0.5	0.53	1	204584	532;825	0	0.9	1
30207	Kevin/802	0.5	0.3	2	434750	0;0	0	1	1
30210	Boss3/621	0.5	0.55	2	434785	0;0	0	1	1
30219	Kika/30219	0.52	0.55	1	432363	529;790	0	1.4	1
30220	Kika/30220	0.52	0.55	1	432363	529;790	0	1.4	1
30221	Kika/30220	0.52	0.55	1	320375	529;790	0	1.4	1
30222	Forest/618	0.5	0.58	1	205378	0;0	0	1	1
30223	Smriti/30182	0.5	0.5	2	204584	446;719	0	1.3	1
30224	Smriti/30181	0.5	0.6	2	204584	518;876	0	1.1	1
30225	Kevin/802	0.5	0.3	2	205380	0;0	0	1	1
30226	Kevin/802	0.5	0.3	2	205381	0;0	0	1	1
30227	Pan/30227	0.5	0.48	2	434868	486;651	0	1.6	1
30228	Pan/30228	0.5	0.5	2	434867	499;830	0	1	1
30229	Partner/1462	0.5	0.47	1	432444	500;400	0	0.8	1
30230	Partner/1461	0.48	0.6	1	204919	500;400	0	1	1
30233	Kiana/30223	0.48	0.6	1	204553	518;889.5	0	1	1
30234	Kiana/30224	0.48	0.6	1	204553	502;900.5	0	1	1
30237	Bronya/30237	0.5	0.55	1	204543	484;831	0	1	1
30238	Seele/30238	0.5	0.55	1	204561	450;818	0	1	1
30239	Seele/30239	0.45	0.55	1	204585	459;845	0	1	1
30240	Ningdi/30240	0.4	0.55	1	204688	396;819	0	1	1
30241	Partner/1387	0.5	0.55	1	433081	504.6;850.5	0	1	1
30242	Partner/1103	0.5	0.53	1	204700	504;851	0	1	1
30243	Partner/1293	0.65	0.48	1	432231	639;705	0	1	1
30244	Partner/1315	0.45	0.52	1	432464	442;837	0	1	1
30245	Kevin/802	0.5	0.3	2	434873	0;0	0	1	1
30247	Partner/1574	0.5	0.52	2	204561	442;837	0	0.85	1
30248	Partner/1575	0.5	0.55	2	204543	442;837	0	0.85	1
30249	Partner/1576	0.5	0.5	2	204585	442;837	0	1	1
30246	Tales/30204	0.5	0.53	1	204744	532;825	0	0.9	1
30250	Kevin/802	0.5	0.3	2	320380	0;0	0	1	1
30251	Kevin/802	0.5	0.3	2	320381	0;0	0	1	1
30252	Tales/30179	0.5	0.6	2	204584	498;874	0	1.2	1
30253	Tales/30178	0.5	0.6	2	320382	469;858	0	1.1	1
30254	Kevin/802	0.5	0.3	2	320378	0;0	0	1	1
30255	Kevin/802	0.5	0.3	2	320379	0;0	0	1	1
30256	Pan/30256	0.5	0.52	2	12327	537;726	0	1.2	1
30257	Pan/30257	0.5	0.3	2	320383	564;535	0	1	1
30258	Pan/30258	0.5	0.3	2	320383	564;535	0	1	1
30259	Partner/1544	0.5	0.55	2	432162	498;874	0	1	1
30260	Partner/1460	0.45	0.55	2	433004	498;874	0	0.9	1
30261	Partner/1600	0.54	0.5	2	433081	498;874	0	1	1
30262	Partner/1599	0.5	0.4	2	80001	498;874	0	0.82	1
30263	Partner/1601	0.54	0.5	2	204700	498;874	0	0.95	1
30264	Partner/10201	0.5	0.41	2	80012	0;0	0	1	1
30265	Partner/1581	0.5	0.56	1	204754	500;400	0	1	1
30266	Seele/30266	0.5	0.56	1	320412	471;884	0	1	1
30267	Seele/30267	0.5	0.53	1	320413	502;842	0	1	1
30268	Gakuen/30268	0.5	0.55	1	204591	502;831	0	1.1	1
30269	Gakuen/30269	0.5	0.57	1	320259	531;855	0	1.1	1
30270	Seele/30270	0.5	0.6	1	320411	517;896	0	1	1
30271	Seele/30271	0.5	0.6	1	320411	517;896	0	1	1
30272	Seele/30272	0.5	0.6	1	320411	517;896	0	1	1
30273	Partner/1600	0.54	0.5	2	320384	498;874	0	1	1
30274	Partner/1599	0.5	0.4	2	320385	498;874	0	0.82	1
30275	Partner/1601	0.54	0.5	2	320386	498;874	0	0.95	1
30276	Partner/1639	0.56	0.47	1	434468	500;413	0	0.82	1
30277	Smriti/30277	0.56	0.47	1	320618	507;785	0	1	1
30278	Smriti/30278	0.56	0.47	1	320618	507;785	0	1	1
30279	Sion/30279	0.5	0.5	1	204744	511;830	0	1	1
30280	Sion/30280	0.58	0.58	1	320414	510;866	0	1.1	1
30281	Sion/30281	0.58	0.58	1	320415	510;866	0	1.1	1
30282	Sion/30282	0.58	0.58	1	320416	510;866	0	1.1	1
30283	Sion/30283	0.5	0.5	1	320325	496;843	0	0.9	1
30284	Sion/30284	0.53	0.56	1	320400	500;893	0	1	1
30285	Kevin/802	0.5	0.3	2	320387	0;0	0	1	1
30286	Zero/30286	0.5	0.58	2	204584	478;879	0	0.9	1
30287	Smriti/30287	0.5	0.35	2	320613	478;879	0	1.1	1
30288	Smriti/30288	0.5	0.55	2	320614	478;879	0	1.1	1
30289	Smriti/30289	0.5	0.58	2	320615	478;879	0	0.9	1
30290	Smriti/30290	0.5	0.5	2	320616	478;879	0	1	1
30291	Smriti/30291	0.5	0.53	2	320617	478;879	0	1.1	1
30292	Kevin/802	0.5	0.3	2	530351	0;0	0	1	1
30293	Zero/542	0.5	0.58	1	320398	502;973	0	1	1
30294	Kevin/802	0.5	0.3	2	204620	0;0	0	1	1
30295	Kevin/802	0.5	0.3	2	320397	0;0	0	1	1
30296	Boss3/704	0.5	0.35	1	320399	500;400	0	0.9	1
30297	Gakuen/30297	0.5	0.47	1	204591	508;872	0	1.23	1
30298	Kiana/30298	0.5	0.53	1	204553	552;856	0	0.92	1
30299	Mei/30299	0.5	0.53	1	204554	508;872	0	0.92	1
30300	Bronya/30300	0.5	0.53	1	204543	508;872	0	0.92	1
30301	Seele/30301	0.5	0.53	1	204561	508;872	0	0.92	1
30302	Sin/30302	0.5	0.53	1	204585	508;872	0	0.92	1
30303	Kyujou/30303	0.5	0.49	1	204618	508;872	0	0.92	1
30304	Sirin/30304	0.5	0.53	1	204720	508;872	0	0.92	1
30305	Femirins/30305	0.5	0.53	1	204706	508;872	0	0.92	1
30270	Seele/30270	0.5	0.6	1	320411	517;896	0	0.95	1
30271	Seele/30271	0.5	0.6	1	320411	517;896	0	0.95	1
30272	Seele/30271	0.5	0.6	1	320411	517;896	0	0.95	1
30306	Tales/30204	0.5	0.53	1	320400	532;825	0	0.9	1
30307	Seele/30267	0.5	0.53	1	320401	498;874	0	1	1
30308	Smriti/30288	0.56	0.5	1	320402	500;413	0	1	1
30309	Smriti/30288	0.56	0.5	1	320403	500;413	0	1	1
30310	Kevin/802	0.5	0.3	2	320404	0;0	0	1	1
30311	Kevin/802	0.5	0.3	2	320405	0;0	0	1	1
30312	Kevin/802	0.5	0.3	2	320406	0;0	0	1	1
30313	Kevin/802	0.5	0.3	2	320407	0;0	0	1	1
30314	Kevin/802	0.5	0.3	2	320408	0;0	0	1	1
30315	Kevin/802	0.5	0.3	2	320409	0;0	0	1	1
30316	Seele/30316	0.5	0.53	1	320410	515;863	0	0.9	1
30317	Seele/30317	0.5	0.6	1	320411	517;896	0	1	1
30318	Seele/30318	0.5	0.53	1	320401	498;874	0	1	1
30320	Partner/1707	0.5	0.55	1	204758	580;879	0	1	1
30321	Kevin/802	0.5	0.3	2	320417	0;0	0	1	1
30322	Smriti/30287	0.56	0.35	1	320418	500;413	0	1.1	1
30323	Sion/30284	0.53	0.56	1	320419	500;893	0	1	1
30324	Kevin/802	0.5	0.3	2	320420	0;0	0	1	1
30325	Kevin/802	0.5	0.3	2	320421	0;0	0	1	1
30326	Smriti/30289	0.56	0.55	1	320422	500;413	0	1	1
30327	Kevin/802	0.5	0.3	2	320423	0;0	0	1	1
30328	Smriti/30291	0.5	0.45	1	320424	500;413	0	1	1
30329	Kevin/802	0.5	0.3	2	320425	0;0	0	1	1
30330	Smriti/30291	0.5	0.45	1	320426	500;413	0	1	1
30331	Kevin/802	0.5	0.3	2	320427	0;0	0	1	1
30332	Kevin/802	0.5	0.3	2	320428	0;0	0	1	1
30333	Kevin/802	0.5	0.3	2	320429	0;0	0	1	1
30334	Kevin/802	0.5	0.3	2	320430	0;0	0	1	1
30335	Kevin/802	0.5	0.3	2	320431	0;0	0	1	1
30336	Sion/30280	0.58	0.58	1	320432	510;866	0	1.1	1
30337	Kevin/802	0.5	0.3	2	320433	0;0	0	1	1
30338	Kevin/802	0.5	0.3	2	320434	0;0	0	1	1
30339	Sion/30281	0.58	0.58	1	320435	510;866	0	1.1	1
30340	Kevin/802	0.5	0.3	2	320436	0;0	0	1	1
30341	Kevin/802	0.5	0.3	2	320437	0;0	0	1	1
30342	Kevin/802	0.5	0.3	2	320438	0;0	0	1	1
30343	Kevin/802	0.5	0.3	2	320439	0;0	0	1	1
30344	Smriti/30289	0.56	0.55	1	320440	500;413	0	1	1
30345	Smriti/30287	0.56	0.35	1	320441	500;413	0	1.1	1
30346	Kevin/802	0.5	0.3	2	320442	0;0	0	1	1
30347	Kevin/802	0.5	0.3	2	320443	0;0	0	1	1
30348	Kevin/802	0.5	0.3	2	320444	0;0	0	1	1
30349	Kevin/802	0.5	0.3	2	320445	0;0	0	1	1
30350	Kevin/802	0.5	0.3	2	320446	0;0	0	1	1
30351	Kevin/802	0.5	0.3	2	320447	0;0	0	1	1
30352	Kevin/802	0.5	0.3	2	320448	0;0	0	1	1
30353	Kevin/802	0.5	0.3	2	320449	0;0	0	1	1
30354	Kevin/802	0.5	0.3	2	320450	0;0	0	1	1
30355	Kevin/802	0.5	0.3	2	320451	0;0	0	1	1
30356	Kevin/802	0.5	0.3	2	320452	0;0	0	1	1
30357	Kevin/802	0.5	0.3	2	320453	0;0	0	1	1
30358	Kevin/802	0.5	0.3	2	320419	0;0	0	1	1
30359	Gakuen/30359	0.5	0.55	1	204591	500;413	0	1.2	1
30360	Kevin/802	0.5	0.3	2	320454	0;0	0	1	1
30361	Kevin/802	0.5	0.3	2	320455	0;0	0	1	1
30362	Kevin/802	0.5	0.3	2	320456	0;0	0	1	1
30363	Kevin/802	0.5	0.3	2	320457	0;0	0	1	1
30364	Kevin/802	0.5	0.3	2	320458	0;0	0	1	1
30365	Kevin/802	0.5	0.3	2	320459	0;0	0	1	1
30366	Sion/30282	0.58	0.58	1	320460	510;866	0	1.1	1
30367	Kevin/802	0.5	0.3	2	320461	0;0	0	1	1
30368	Kevin/802	0.5	0.3	2	320462	0;0	0	1	1
30369	Kevin/802	0.5	0.3	2	320463	0;0	0	1	1
30370	Kevin/802	0.5	0.3	2	320464	0;0	0	1	1
30371	Kevin/802	0.5	0.3	2	320465	0;0	0	1	1
30372	Kevin/802	0.5	0.3	2	320466	0;0	0	1	1
30373	Kevin/802	0.5	0.3	2	320467	0;0	0	1	1
30374	Kevin/802	0.5	0.3	2	320468	0;0	0	1	1
30375	Kevin/802	0.5	0.3	2	320469	0;0	0	1	1
30376	Kevin/802	0.5	0.3	2	320470	0;0	0	1	1
30377	Kevin/802	0.5	0.3	2	320471	0;0	0	1	1
30378	Kevin/802	0.5	0.3	2	320472	0;0	0	1	1
30379	Kevin/802	0.5	0.3	2	320473	0;0	0	1	1
30380	Kevin/802	0.5	0.3	2	320474	0;0	0	1	1
30381	Kevin/802	0.5	0.3	2	320475	0;0	0	1	1
30382	Kevin/802	0.5	0.3	2	320476	0;0	0	1	1
30383	Kevin/802	0.5	0.3	2	320477	0;0	0	1	1
30384	Sion/30279	0.5	0.5	1	320400	511;830	0	1	1
30386	CrossFactionBattle7/30386	0.5	0.5	1	434867	459;785	0	1	1
30387	CrossFactionBattle7/30387	0.5	0.5	1	434774	557;674	0	0.9	1
30388	CrossFactionBattle7/30388	0.5	0.5	1	204810	511;830	0	1.2	1
30389	Homu/009	0.5	0.25	1	320612	511;830	0	1.2	1
30390	CrossFactionBattle7/30390	0.5	0.5	1	570297	0;0	0	1	1
30391	CrossFactionBattle7/30391	0.5	0.5	1	570294	0;0	0	1	1
30392	CrossFactionBattle7/30392	0.5	0.5	1	570296	0;0	0	1	1
30393	CrossFactionBattle7/30393	0.5	0.5	1	570295	0;0	0	1	1
30394	CrossFactionBattle7/30394	0.5	0.5	1	570298	0;0	0	1	1
30395	CrossFactionBattle7/30395	0.5	0.5	1	570293	0;0	0	1	1
30397	Skin/30397	0.5	0.43	1	320630	0;0	0	0.8	1
30398	Smriti/30278	0.56	0.47	1	320619	507;785	0	1	1
30399	Smriti/30289	0.5	0.58	2	320620	478;879	0	0.9	1
30400	Smriti/30289	0.5	0.58	2	320621	478;879	0	0.9	1
30401	Smriti/30289	0.5	0.58	2	320622	478;879	0	0.9	1
30402	Smriti/30288	0.5	0.55	2	320623	478;879	0	1.1	1
30403	Kevin/802	0.5	0.3	2	320624	0;0	0	1	1
30404	Kevin/802	0.5	0.3	2	320625	0;0	0	1	1
30405	Kevin/802	0.5	0.3	2	320626	0;0	0	1	1
30406	Kevin/802	0.5	0.3	2	320627	0;0	0	1	1
30407	Kevin/802	0.5	0.3	2	320628	0;0	0	1	1
30408	Gakuen/30408	0.5	0.55	2	204688	499;837	0	1	1
30409	Gakuen/30409	0.5	0.55	2	204903	0;0	0	1	1
30410	Smriti/30287	0.5	0.55	2	320629	478;879	0	1.1	1
30411	Kevin/30411	0.5	0.55	1	320629	478;879	0	1.1	1
30413	Partner/1700	0.5	0.6	1	432063	505;866	0	0.9	1
30414	Partner/1611	0.48	0.54	1	434774	425;731	0	1.3	1
30415	Partner/1314	0.5	0.5	1	432463	532;826	0	1	1
30416	Partner/1662	0.35	0.5	1	83025	418;798	0	1.05	1
30418	Kevin/30418	0.5	0.5	1	489965	418;798	0	0.9	1
30419	Kagura/30419	0.5	0.5	1	320634	418;798	0	0.8	1
30420	Partner/1663	0.5	0.5	1	570294	0;0	0	1	1
30421	Partner/1664	0.5	0.5	1	570293	0;0	0	1	1
30422	Partner/1665	0.5	0.5	1	570298	0;0	0	1	1
30423	Partner/1666	0.5	0.5	1	570296	0;0	0	1	1
30424	Partner/1667	0.5	0.5	1	570297	0;0	0	1	1
30425	Partner/1668	0.5	0.5	1	570295	0;0	0	1	1
30426	Partner/1695	0.6	0.47	1	320631	500;411	0	0.8	1
30427	Partner/1690	0.5	0.48	1	320632	500;406	0	0.8	1
30428	Partner/1689	0.5	0.4	1	320633	500;405	0	0.9	1
30429	Partner/1687	0.5	0.4	1	320634	500;403	0	0.9	1
30430	Partner/1684	0.55	0.46	1	320635	500;400	0	0.9	1
30431	Partner/1692	0.5	0.45	1	320633	500;408	0	0.75	1
30432	Partner/1694	0.5	0.45	1	320635	500;410	0	0.9	1
30433	Partner/1686	0.5	0.53	1	320631	500;402	0	0.9	1
30434	Partner/1685	0.5	0.53	1	320632	500;401	0	0.9	1
30435	Skin/30397	0.5	0.43	1	204584	0;0	0	0.8	1
30437	Hakase/019	0.5	0.56	2	204614	541.83;841.24	0	1	1
30438	Boss3/30438	0.5	0.53	1	204961	498;837	0	1	1
30439	Boss3/30439	0.5	0.505	1	204961	510;772	0	1.07	1
30440	Boss4/30440	0.5	0.48	1	320371	510;772	0	1.2	1
30441	Boss4/30441	0.5	0.56	1	320371	485;844	0	1.1	1
30442	Boss4/30442	0.5	0.53	1	320371	485;844	0	1.1	1
30443	Boss4/30443	0.5	0.05	1	320637	485;844	0	0.24	1
30444	Kevin/802	0.5	0.3	2	320638	0;0	0	1	1
30445	Kevin/802	0.5	0.3	2	320639	0;0	0	1	1
30446	Kevin/802	0.5	0.3	2	320640	0;0	0	1	1
30447	Kevin/802	0.5	0.3	2	320641	0;0	0	1	1
30448	Kevin/802	0.5	0.3	2	320642	0;0	0	1	1
30449	Kevin/802	0.5	0.3	2	320643	0;0	0	1	1
30450	Babylon/1708	0.5	0.55	1	204624	482;889	0	0.98	1
30451	Babylon/1709	0.5	0.55	1	204760	520;871	0	1	1
30452	Kevin/802	0.5	0.3	2	320644	0;0	0	1	1
30453	Boss4/30443	0.5	0.05	1	204584	485;844	0	0.24	1
30454	Babylon/30454	0.5	0.55	1	707784	510;877	0	1.2	1
30458	DokiDoki/30458	0.5	0.6	1	320646	508;862	0	1	1
30459	DokiDoki/30459	0.5	0.6	1	320647	508;862	0	1	1
30460	DokiDoki/30460	0.5	0.6	1	320648	526;864	0	0.95	1
30461	DokiDoki/30461	0.5	0.6	1	320649	526;864	0	0.95	1
30462	DokiDoki/30462	0.5	0.6	1	320650	507;858	0	0.87	1
30463	DokiDoki/30463	0.5	0.6	1	320651	507;858	0	0.87	1
30464	DokiDoki/30464	0.5	0.6	1	320652	506;842	0	0.87	1
30465	DokiDoki/30465	0.5	0.6	1	320653	506;842	0	0.87	1
30466	Kevin/802	0.5	0.3	2	320645	0;0	0	1	1
30467	DokiDoki/435	0.5	0.6	1	320654	517.1;857.1	0	1	1
30468	Kyujou/070	0.5	0.59	1	320655	498;897	0	1	1
30469	Sin/30469	0.5	0.56	1	320656	531;884	0	0.95	1
30470	DokiDoki/435	0.5	0.6	1	320657	517.1;857.1	0	1	1
30471	Kyujou/070	0.5	0.59	1	320658	498;897	0	1	1
30472	Smriti/30472	0.5	0.59	1	712802	580;879	0	1	1
30473	Smriti/30473	0.5	0.59	1	712803	498;897	0	1.2	1
30474	Babylon/1727	0.5	0.55	1	432116	498;851	0	0.98	1
30475	Kevin/802	0.5	0.3	2	707775	0;0	0	1	1
30476	Kevin/802	0.5	0.3	2	707776	0;0	0	1	1
30477	Kevin/802	0.5	0.3	2	707777	0;0	0	1	1
30478	Kevin/802	0.5	0.3	2	707778	0;0	0	1	1
30479	Kevin/802	0.5	0.3	2	707779	0;0	0	1	1
30480	Pan/30480	0.5	0.5	1	432064	418;781	0	1	1
30481	Pan/1718	0.5	0.5	1	434415	449.5;823.5	0	0.9	1
30482	Pan/1719	0.35	0.5	1	83025	371.5;768	0	1.2	1
30483	Babylon/30483	0.5	0.55	1	204624	418;781	0	1	1
30484	Kevin/802	0.5	0.3	2	707780	0;0	0	1	1
30485	Kevin/802	0.5	0.3	2	707781	0;0	0	1	1
30486	Kevin/802	0.5	0.3	2	707782	0;0	0	1	1
30487	Kevin/802	0.5	0.3	2	707783	0;0	0	1	1
30488	Babylon/30454	0.5	0.55	1	204584	510;877	0	1.2	1
30489	Kevin/802	0.5	0.3	2	710343	0;0	0	1	1
30490	Kevin/802	0.5	0.3	2	710344	0;0	0	1	1
30491	Kevin/802	0.5	0.3	2	710345	0;0	0	1	1
30492	Kevin/802	0.5	0.3	2	710346	0;0	0	1	1
30493	Kevin/802	0.5	0.3	2	710347	0;0	0	1	1
30494	Kevin/802	0.5	0.3	2	710348	0;0	0	1	1
30495	Kevin/802	0.5	0.3	2	710349	0;0	0	1	1
30496	Kevin/802	0.5	0.3	2	710350	0;0	0	1	1
30497	Kevin/802	0.5	0.3	2	710351	0;0	0	1	1
30498	Kevin/802	0.5	0.3	2	710352	0;0	0	1	1
30499	Kevin/802	0.5	0.3	2	710353	0;0	0	1	1
30500	Kevin/802	0.5	0.3	2	710354	0;0	0	1	1
30501	Kevin/802	0.5	0.3	2	710355	0;0	0	1	1
30502	Houkaicross/30502	0.5	0.5	1	205414	418;781	0	1	1
30503	Houkaicross/30503	0.5	0.55	1	205416	418;781	0	1	1
30504	Houkaicross/30504	0.5	0.5	1	711006	418;781	0	0.3	1
30505	Pan/30505	0.45	0.55	1	432116	514.5;748	0	1.4	1
30506	Pan/30506	0.5	0.5	1	204892	537;746	0	1.25	1
30507	Partner/1725	0.5	0.5	1	80011	0;0	0	1	1
30508	Partner/1726	0.5	0.5	1	204703	0;0	0	1	1
30509	CrossFactionBattle8/30509	0.5	0.3	1	204915	515;661	0	0.7	1
30510	CrossFactionBattle8/30510	0.5	0.3	1	434867	0;0	0	0.7	1
30511	CrossFactionBattle8/30511	0.5	0.3	1	434415	0;0	0	0.7	1
30512	CrossFactionBattle8/30512	0.5	0.3	1	433883	0;0	0	0.7	1
30513	CrossFactionBattle8/30513	0.5	0.3	1	433855	0;0	0	0.7	1
30514	CrossFactionBattle8/30514	0.5	0.3	1	434093	0;0	0	0.7	1
30515	Kevin/802	0.5	0.3	2	711591	0;0	0	1	1
30516	Kevin/802	0.5	0.3	2	711592	0;0	0	1	1
30517	Mei/30517	0.5	0.55	2	204554	464.5;919.7	0	1	0.5
30518	Kevin/802	0.5	0.3	2	711593	0;0	0	1	1
30519	Kevin/802	0.5	0.3	2	711594	0;0	0	1	1
30520	Kevin/802	0.5	0.3	2	711595	0;0	0	1	1
30521	Smriti/30521	0.5	0.58	2	712804	478;879	0	0.9	1
30522	Smriti/30522	0.5	0.58	2	712804	478;879	0	0.9	1
30523	Smriti/30289	0.5	0.58	2	711886	478;879	0	0.9	1
30524	Smriti/30290	0.5	0.5	2	711887	478;879	0	1	1
30525	Smriti/30287	0.5	0.35	2	711888	478;879	0	1.1	1
30526	Kevin/802	0.5	0.3	2	711889	0;0	0	1	1
30527	Kevin/802	0.5	0.3	2	711890	0;0	0	1	1
30528	Kevin/802	0.5	0.3	2	711891	0;0	0	1	1
30529	Smriti/30287	0.5	0.35	2	711892	478;879	0	1.1	1
30530	Kevin/802	0.5	0.3	2	711893	0;0	0	1	1
30531	Kevin/802	0.5	0.3	2	712805	0;0	0	1	1
30532	Smriti/30522	0.5	0.58	2	712806	478;879	0	0.9	1
30533	Smriti/30289	0.5	0.58	2	320423	478;879	0	0.9	1
30534	Smriti/30291	0.5	0.58	2	714808	478;879	0	0.9	1
30535	Kiana/30535	0.5	0.58	2	204553	535;821	0	0.88	1
30536	Kana/30536	0.5	0.58	2	204606	535;821	0	0.88	1
30537	HUO/30537	0.5	0.55	2	726150	520;865	0	1.1	1
30538	HUO/30538	0.5	0.55	2	726151	485;885	0	1	1
30539	HUO/30539	0.5	0.55	2	726152	0;0	0	1	1
30541	Kiana/30541	0.5	0.58	2	204553	535;821	0	0.88	1
30542	Kiana/30542	0.5	0.58	2	204553	535;821	0	0.88	1
30543	KianaMei/30543	0.5	0.58	2	320661	535;821	0	1	1
30544	FirstLegion/30544	0.5	0.58	2	320714	485;862	0	1.1	1
30545	FirstLegion/30545	0.5	0.58	2	320715	485;862	0	1.1	1
30546	FirstLegion/30546	0.5	0.58	2	320716	485;862	0	1.2	1
30547	HoukaiAcademy/30547	0.5	0.58	2	320717	506;868	0	0.8	1
30548	SouthernLegion/30548	0.5	0.58	2	320718	449;860	0	1.2	1
30549	SouthernLegion/30549	0.5	0.58	2	320719	449;860	0	1.2	1
30551	SouthernLegion/30551	0.5	0.58	2	320720	884;1608	0	1	1
30552	EasternLegion/30552	0.5	0.58	2	320721	449;860	0	1	1
30553	SouthernLegion/30553	0.5	0.3	2	320722	449;860	0	0.5	1
30556	Seele/30238	0.45	0.6	1	204561	450;818	0	2.2	1
30557	Gakuen/30557	0.5	0.55	2	320691	0;0	0	1.1	1
30558	Gakuen/30558	0.5	0.57	2	320691	0;0	0	1.1	1
30561	Kevin/802	0.5	0.3	2	320672	0;0	0	1	1
30563	Kevin/802	0.5	0.3	2	320673	0;0	0	1	1
30565	HUO/30565	0.5	0.55	2	726153	0;0	0	1	1
30566	Kevin/802	0.5	0.3	2	320659	0;0	0	1	1
30567	Kevin/802	0.5	0.3	2	320660	0;0	0	1	1
30568	HoukaiAcademy/30568	0.5	0.53	2	320770	482;889	0	1	1
30569	HoukaiAcademy/30569	0.5	0.56	2	320771	482;889	0	1	1
30570	HoukaiAcademy/30570	0.5	0.54	2	320772	505;884	0	1	1
30571	HoukaiAcademy/30571	0.5	0.55	2	320773	487;850	0	0.9	1
30572	HoukaiAcademy/30572	0.5	0.57	2	320774	520;888	0	1.1	1
30573	SouthernLegion/30743	0.5	0.55	2	320775	0;0	0	1	1
30574	SouthernLegion/30744	0.5	0.55	2	320776	0;0	0	1	1
30575	EasternLegion/30552	0.5	0.55	2	320777	0;0	0	1	1
30576	SouthernLegion/30576	0.5	0.55	2	320778	0;0	0	1.1	1
30577	HoukaiAcademy/30577	0.5	0.45	2	320779	671;676	0	1	1
30578	HoukaiAcademy/30578	0.5	0.53	2	320770	482;889	0	1	1
30579	HoukaiAcademy/30579	0.5	0.56	2	320771	482;889	0	1	1
30580	HoukaiAcademy/30580	0.5	0.55	2	320772	505;884	0	1	1
30581	HoukaiAcademy/30581	0.5	0.56	2	320773	516;855	0	0.9	1
30582	Kevin/802	0.5	0.3	2	320662	0;0	0	1	1
30583	Kevin/802	0.5	0.3	2	320663	0;0	0	1	1
30584	Kevin/802	0.5	0.3	2	320664	0;0	0	1	1
30585	Kevin/802	0.5	0.3	2	320665	0;0	0	1	1
30586	Kevin/802	0.5	0.3	2	320666	0;0	0	1	1
30587	Kevin/802	0.5	0.3	2	320667	0;0	0	1	1
30588	Kevin/802	0.5	0.3	2	320668	0;0	0	1	1
30589	Kevin/802	0.5	0.3	2	320669	0;0	0	1	1
30590	Kevin/802	0.5	0.3	2	320670	0;0	0	1	1
30591	Kevin/802	0.5	0.3	2	320671	0;0	0	1	1
30592	KianaMei/30610	0.5	0.39	2	204553	535;821	0	1	0.75
30593	KianaMei/30610	0.5	0.39	2	204554	535;821	0	1	0.75
30594	Gakuen/30594	0.5	0.55	2	204713	523;885	0	0.95	1
30595	Gakuen/30595	0.5	0.55	2	204713	523;885	0	0.95	1
30596	Gakuen/30596	0.5	0.53	2	204646	498;857	0	1	1
30597	Partner/1783	0.5	0.55	2	204646	524;880	0	1	1
30598	Gakuen/30598	0.5	0.55	2	433085	513;880	0	1	1
30599	HoukaiAcademy/30599	0.5	0.55	2	204720	506;887	0	0.9	1
30600	HoukaiAcademy/30600	0.55	0.5	2	320781	446;789	0	1	1
30601	HoukaiAcademy/30601	0.5	0.57	2	320782	467;883	0	1.1	1
30602	HoukaiAcademy/30602	0.5	0.55	2	320783	0;0	0	1	1
